trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3684,False,"{'a': 0.001, 'e': 0.025147419300689974}",20,14,11.798071511161266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3685,False,"{'a': 0.001, 'e': 0.02512228445090875}",30,5,37.17080474936203,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
3686,False,"{'a': 0.001, 'e': 0.025097174723414068}",20,11,15.700549843502937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3687,False,"{'a': 0.001, 'e': 0.025072090093096203}",25,0,30.276567229187506,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3688,False,"{'a': 0.001, 'e': 0.025047030534870507}",20,15,9.740614189090824,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3689,False,"{'a': 0.001, 'e': 0.025021996023677443}",35,22,-16.03991611856704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3690,False,"{'a': 0.001, 'e': 0.024996986534482492}",25,17,16.348982505195654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3691,False,"{'a': 0.001, 'e': 0.024972002042276155}",20,14,10.710926000207097,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3692,False,"{'a': 0.001, 'e': 0.024947042522073932}",20,0,31.725445091938074,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3693,False,"{'a': 0.001, 'e': 0.02492210794891632}",20,6,27.474573663616834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3694,False,"{'a': 0.001, 'e': 0.024897198297868735}",20,6,20.335863000950916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3695,False,"{'a': 0.001, 'e': 0.024872313544021522}",35,26,16.525538670518596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3696,False,"{'a': 0.001, 'e': 0.024847453662489916}",25,15,17.558877158975363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3697,False,"{'a': 0.001, 'e': 0.02482261862841405}",20,10,19.373455549630872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3698,False,"{'a': 0.001, 'e': 0.024797808416958885}",25,12,22.032012962667714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3699,False,"{'a': 0.001, 'e': 0.0247730230033142}",25,17,15.943714397132194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3700,False,"{'a': 0.001, 'e': 0.024748262362694576}",20,5,26.69160634696098,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3701,False,"{'a': 0.001, 'e': 0.024723526470339388}",30,12,29.914664927748927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3702,False,"{'a': 0.001, 'e': 0.024698815301512727}",25,11,24.592350292817287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3703,False,"{'a': 0.001, 'e': 0.02467412883150343}",20,13,10.889131110211036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3704,False,"{'a': 0.001, 'e': 0.024649467035625004}",20,12,16.241483294591934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3705,False,"{'a': 0.001, 'e': 0.024624829889215685}",25,1,41.346495500282224,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3706,False,"{'a': 0.001, 'e': 0.024600217367638302}",25,11,18.881836751919586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3707,False,"{'a': 0.001, 'e': 0.024575629446280337}",25,12,21.64124034583321,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3708,False,"{'a': 0.001, 'e': 0.02455106610055386}",20,16,9.025231852121799,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3709,False,"{'a': 0.001, 'e': 0.024526527305895537}",20,12,13.85113892875531,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3710,False,"{'a': 0.001, 'e': 0.024502013037766564}",30,20,20.33579737926028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3711,False,"{'a': 0.001, 'e': 0.02447752327165267}",25,16,8.263463401053853,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3712,False,"{'a': 0.001, 'e': 0.02445305798306408}",20,3,25.727571324172246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3713,False,"{'a': 0.001, 'e': 0.024428617147535518}",25,18,13.37168520010863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3714,False,"{'a': 0.001, 'e': 0.02440420074062614}",30,15,30.105447428664295,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3715,False,"{'a': 0.001, 'e': 0.024379808737919537}",30,18,24.670387952110154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3716,False,"{'a': 0.001, 'e': 0.024355441115023704}",20,6,27.593940894183042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3717,False,"{'a': 0.001, 'e': 0.024331097847571002}",20,11,20.927574743922662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3718,False,"{'a': 0.001, 'e': 0.02430677891121819}",25,18,9.860449608765393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3719,False,"{'a': 0.001, 'e': 0.02428248428164631}",25,15,11.40625358352786,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3720,False,"{'a': 0.001, 'e': 0.02425821393456074}",30,12,28.670790368935215,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
3721,False,"{'a': 0.001, 'e': 0.024233967845691113}",20,6,25.969753409282227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3722,False,"{'a': 0.001, 'e': 0.024209745990791363}",20,9,19.58276198554394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3723,False,"{'a': 0.001, 'e': 0.02418554834563962}",20,13,11.490572333560568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3724,False,"{'a': 0.001, 'e': 0.02416137488603824}",20,0,33.84814084162081,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3725,False,"{'a': 0.001, 'e': 0.024137225587813747}",25,18,13.029399705356848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3726,False,"{'a': 0.001, 'e': 0.024113100426816865}",20,16,8.739474673542595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3727,False,"{'a': 0.001, 'e': 0.024088999378922418}",20,0,28.602908264063398,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3728,False,"{'a': 0.001, 'e': 0.024064922420029358}",20,11,19.678666245387607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3729,False,"{'a': 0.001, 'e': 0.024040869526060712}",20,12,17.82511361131913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3730,False,"{'a': 0.001, 'e': 0.024016840672963606}",20,3,26.920399286930817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3731,False,"{'a': 0.001, 'e': 0.023992835836709175}",25,13,11.14328781203476,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3732,False,"{'a': 0.001, 'e': 0.02396885499329258}",20,10,19.118680433617943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3733,False,"{'a': 0.001, 'e': 0.023944898118732967}",20,11,16.416400518750798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3734,False,"{'a': 0.001, 'e': 0.023920965189073478}",25,16,17.861171921596352,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3735,False,"{'a': 0.001, 'e': 0.023897056180381168}",20,9,21.942287476984035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3736,False,"{'a': 0.001, 'e': 0.023873171068747034}",20,8,-24.185808975971387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3737,False,"{'a': 0.001, 'e': 0.023849309830285947}",20,3,28.13709577961242,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3738,False,"{'a': 0.001, 'e': 0.023825472441136687}",35,24,18.714461905480974,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3739,False,"{'a': 0.001, 'e': 0.023801658877461853}",25,13,20.23336217763302,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3740,False,"{'a': 0.001, 'e': 0.02377786911544788}",20,14,12.63995361829403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3741,False,"{'a': 0.001, 'e': 0.023754103131304997}",20,9,20.046471568590782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3742,False,"{'a': 0.001, 'e': 0.02373036090126723}",35,27,18.79995323742741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3743,False,"{'a': 0.001, 'e': 0.023706642401592346}",25,10,20.123227287744072,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3744,False,"{'a': 0.001, 'e': 0.023682947608561836}",20,8,-23.058957779901476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3745,False,"{'a': 0.001, 'e': 0.0236592764984809}",20,12,15.817737692254184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3746,False,"{'a': 0.001, 'e': 0.023635629047678443}",20,10,18.068209976915682,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3747,False,"{'a': 0.001, 'e': 0.023612005232507005}",25,11,24.725630929837376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3748,False,"{'a': 0.001, 'e': 0.023588405029342768}",20,14,13.172907485444432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3749,False,"{'a': 0.001, 'e': 0.02356482841458551}",25,11,13.929675715446702,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3750,False,"{'a': 0.001, 'e': 0.023541275364658647}",20,14,10.658439164008744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3751,False,"{'a': 0.001, 'e': 0.023517745856009107}",20,16,7.060124349603017,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3752,False,"{'a': 0.001, 'e': 0.023494239865107385}",20,8,19.842455130007526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3753,False,"{'a': 0.001, 'e': 0.023470757368447476}",30,3,48.04472500702148,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3754,False,"{'a': 0.001, 'e': 0.0234472983425469}",20,15,10.04279570399415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3755,False,"{'a': 0.001, 'e': 0.023423862763946618}",20,13,11.259672655242808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3756,False,"{'a': 0.001, 'e': 0.023400450609211056}",20,2,32.790676953469735,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3757,False,"{'a': 0.001, 'e': 0.023377061854928043}",20,8,20.64872363889909,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3758,False,"{'a': 0.001, 'e': 0.02335369647770884}",20,16,7.009171204177601,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3759,False,"{'a': 0.001, 'e': 0.023330354454188063}",20,15,9.24116790254073,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3760,False,"{'a': 0.001, 'e': 0.023307035761023685}",30,21,16.157679874563733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3761,False,"{'a': 0.001, 'e': 0.023283740374897}",20,12,15.341798598725699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3762,False,"{'a': 0.001, 'e': 0.023260468272512637}",20,14,14.175467730407792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3763,False,"{'a': 0.001, 'e': 0.023237219430598487}",30,14,27.429785842815637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3764,False,"{'a': 0.001, 'e': 0.023213993825905707}",25,8,33.24873046518541,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3765,False,"{'a': 0.001, 'e': 0.023190791435208673}",20,12,13.929785119694332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3766,False,"{'a': 0.001, 'e': 0.02316761223530502}",20,12,14.315564200282246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3767,False,"{'a': 0.001, 'e': 0.023144456203015532}",20,8,19.44750686570269,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3768,False,"{'a': 0.001, 'e': 0.023121323315184173}",25,11,23.17304237535002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3769,False,"{'a': 0.001, 'e': 0.02309821354867805}",35,13,34.52197704232947,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3770,False,"{'a': 0.001, 'e': 0.023075126880387407}",20,8,25.085841584951154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3771,False,"{'a': 0.001, 'e': 0.02305206328722557}",20,11,3.9609082266541895,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3772,False,"{'a': 0.001, 'e': 0.02302902274612894}",25,16,15.868189058523722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3773,False,"{'a': 0.001, 'e': 0.023006005234056964}",30,16,25.856827220350986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3774,False,"{'a': 0.001, 'e': 0.02298301072799215}",30,12,30.801729039869954,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3775,False,"{'a': 0.001, 'e': 0.022960039204939983}",25,16,14.78592090961644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3776,False,"{'a': 0.001, 'e': 0.02293709064192893}",20,12,10.036438196068753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3777,False,"{'a': 0.001, 'e': 0.022914165016010422}",20,0,28.780664503857228,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3778,False,"{'a': 0.001, 'e': 0.02289126230425885}",20,9,15.975615820175337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3779,False,"{'a': 0.001, 'e': 0.022868382483771488}",25,14,19.185833277814346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3780,False,"{'a': 0.001, 'e': 0.022845525531668517}",20,8,22.950115035717396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3781,False,"{'a': 0.001, 'e': 0.02282269142509297}",25,5,33.83811595778397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3782,False,"{'a': 0.001, 'e': 0.02279988014121076}",20,8,24.47695132681021,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3783,False,"{'a': 0.001, 'e': 0.022777091657210594}",20,13,12.571124865899163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3784,False,"{'a': 0.001, 'e': 0.02275432595030398}",30,13,29.040051187068705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3785,False,"{'a': 0.001, 'e': 0.022731582997725205}",25,13,24.53919097457722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3786,False,"{'a': 0.001, 'e': 0.022708862776731332}",30,17,22.21974886588054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3787,False,"{'a': 0.001, 'e': 0.022686165264602126}",30,10,38.748162439648574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3788,False,"{'a': 0.001, 'e': 0.022663490438640077}",20,8,20.336329257962703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3789,False,"{'a': 0.001, 'e': 0.022640838276170343}",20,11,16.355796695253666,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3790,False,"{'a': 0.001, 'e': 0.022618208754540785}",20,11,18.676802102315623,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3791,False,"{'a': 0.001, 'e': 0.022595601851121864}",20,13,13.761820885731469,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3792,False,"{'a': 0.001, 'e': 0.022573017543306678}",20,11,12.132539052629895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3793,False,"{'a': 0.001, 'e': 0.022550455808510905}",20,14,10.644195015309721,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3794,False,"{'a': 0.001, 'e': 0.02252791662417283}",30,11,26.363878740499004,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
3795,False,"{'a': 0.001, 'e': 0.02250539996775326}",20,16,6.530846042679745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3796,False,"{'a': 0.001, 'e': 0.02248290581673553}",30,10,39.110125366968695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3797,False,"{'a': 0.001, 'e': 0.02246043414862548}",20,5,20.164102623593518,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3798,False,"{'a': 0.001, 'e': 0.02243798494095146}",30,10,37.24797914520855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3799,False,"{'a': 0.001, 'e': 0.022415558171264255}",25,16,16.29142814032287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3800,False,"{'a': 0.001, 'e': 0.022393153817137086}",20,11,19.348603479702522,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3801,False,"{'a': 0.001, 'e': 0.02237077185616559}",25,11,24.05188940462699,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3802,False,"{'a': 0.001, 'e': 0.022348412265967826}",25,17,12.716743445604951,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3803,False,"{'a': 0.001, 'e': 0.022326075024184187}",25,17,12.393822905333431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3804,False,"{'a': 0.001, 'e': 0.022303760108477434}",25,20,7.213002553358291,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3805,False,"{'a': 0.001, 'e': 0.02228146749653264}",35,17,38.48354901230493,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3806,False,"{'a': 0.001, 'e': 0.02225919716605721}",20,5,23.21822920421273,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3807,False,"{'a': 0.001, 'e': 0.0222369490947808}",20,12,13.537700899903399,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3808,False,"{'a': 0.001, 'e': 0.022214723260455337}",20,8,24.321292352621587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.001, 'e': 0.022192519640854974}",30,13,28.13509788916298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.001, 'e': 0.022170338213776113}",20,14,10.078152084913079,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.001, 'e': 0.022148178957037315}",25,18,13.68928266112825,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3812,False,"{'a': 0.001, 'e': 0.022126041848479317}",20,11,14.003945418615505,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3813,False,"{'a': 0.001, 'e': 0.022103926865965004}",20,16,9.86529141832136,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3814,False,"{'a': 0.001, 'e': 0.022081833987379406}",25,0,37.85949110038993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3815,False,"{'a': 0.001, 'e': 0.022059763190629637}",25,18,14.169336343203282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3816,False,"{'a': 0.001, 'e': 0.022037714453644896}",20,13,10.743169199563734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3817,False,"{'a': 0.001, 'e': 0.02201568775437644}",25,11,25.06299024152694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3818,False,"{'a': 0.001, 'e': 0.021993683070797576}",20,10,12.544329942664383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3819,False,"{'a': 0.001, 'e': 0.021971700380903618}",25,16,15.512537067055515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3820,False,"{'a': 0.001, 'e': 0.021949739662711874}",20,9,18.571091088127456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3821,False,"{'a': 0.001, 'e': 0.02192780089426161}",25,11,23.353522299430473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3822,False,"{'a': 0.001, 'e': 0.02190588405361408}",20,13,11.202838108750912,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3823,False,"{'a': 0.001, 'e': 0.021883989118852424}",25,20,10.819574943904653,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3824,False,"{'a': 0.001, 'e': 0.021862116068081715}",20,13,15.230603771925296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3825,False,"{'a': 0.001, 'e': 0.021840264879428885}",20,6,26.75632126310114,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3826,False,"{'a': 0.001, 'e': 0.021818435531042762}",35,27,15.51665210959612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3827,False,"{'a': 0.001, 'e': 0.02179662800109399}",25,5,35.909126145635476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3828,False,"{'a': 0.001, 'e': 0.021774842267775037}",20,12,13.794678447442557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3829,False,"{'a': 0.001, 'e': 0.021753078309300157}",30,18,20.46301417045259,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3830,False,"{'a': 0.001, 'e': 0.021731336103905406}",25,19,9.839225262847643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3831,False,"{'a': 0.001, 'e': 0.02170961562984857}",25,18,14.167245318872958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3832,False,"{'a': 0.001, 'e': 0.021687916865409173}",25,20,7.666478732400457,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3833,False,"{'a': 0.001, 'e': 0.02166623978888844}",20,11,12.660888885105965,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3834,False,"{'a': 0.001, 'e': 0.021644584378609312}",20,16,6.565292387711331,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3835,False,"{'a': 0.001, 'e': 0.021622950612916365}",20,7,19.168304957217348,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3836,False,"{'a': 0.001, 'e': 0.021601338470175833}",30,20,6.803609246334554,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3837,False,"{'a': 0.001, 'e': 0.021579747928775563}",20,14,11.539689544828413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3838,False,"{'a': 0.001, 'e': 0.021558178967125027}",30,18,23.49857199861474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3839,False,"{'a': 0.001, 'e': 0.02153663156365526}",25,7,21.16030493407553,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3840,False,"{'a': 0.001, 'e': 0.021515105696818845}",25,0,37.25476310468396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3841,False,"{'a': 0.001, 'e': 0.021493601345089923}",25,10,27.304009878425077,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3842,False,"{'a': 0.001, 'e': 0.021472118486964127}",25,17,17.86950467395069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3843,False,"{'a': 0.001, 'e': 0.021450657100958614}",25,15,17.991728995967648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3844,False,"{'a': 0.001, 'e': 0.021429217165611993}",20,6,23.54108777389629,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3845,False,"{'a': 0.001, 'e': 0.021407798659484324}",25,11,27.321530346194734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3846,False,"{'a': 0.001, 'e': 0.02138640156115709}",20,0,21.217671030316065,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3847,False,"{'a': 0.001, 'e': 0.021365025849233204}",25,11,22.41702262112129,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3848,False,"{'a': 0.001, 'e': 0.02134367150233695}",20,7,22.685910586700103,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3849,False,"{'a': 0.001, 'e': 0.02132233849911398}",20,14,9.938576527971765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3850,False,"{'a': 0.001, 'e': 0.02130102681823127}",30,16,26.307566731085306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3851,False,"{'a': 0.001, 'e': 0.02127973643837717}",30,20,16.62917244555244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3852,False,"{'a': 0.001, 'e': 0.021258467338261276}",25,7,31.624858184787875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3853,False,"{'a': 0.001, 'e': 0.021237219496614494}",20,15,8.204351570711504,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.001, 'e': 0.021215992892188968}",20,13,9.965568390482549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3855,False,"{'a': 0.001, 'e': 0.02119478750375811}",25,20,11.738962077423157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3856,False,"{'a': 0.001, 'e': 0.02117360331011653}",30,23,13.616935390612536,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3857,False,"{'a': 0.001, 'e': 0.021152440290080017}",30,19,19.031177352106464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3858,False,"{'a': 0.001, 'e': 0.02113129842248555}",25,8,27.613865405230566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3859,False,"{'a': 0.001, 'e': 0.021110177686191275}",25,14,17.249717156774206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3860,False,"{'a': 0.001, 'e': 0.021089078060076445}",20,7,20.455385782551005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.001, 'e': 0.021067999523041434}",30,0,39.96084533047188,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
3862,False,"{'a': 0.001, 'e': 0.02104694205400769}",20,14,10.295765738300725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.001, 'e': 0.021025905631917766}",25,7,28.267307831719993,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3864,False,"{'a': 0.001, 'e': 0.021004890235735225}",25,20,11.86587480089764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3865,False,"{'a': 0.001, 'e': 0.02098389584444467}",20,9,22.444990105312637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3866,False,"{'a': 0.001, 'e': 0.0209629224370517}",20,11,16.333964157763347,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
